COD_PROVINCIA|IND_SEXO|CLASE_PERMISO|DESC_ANTIG_PERMISO|NUM_CONDUCTORES
14|M|A1  |2023         |13
14|M|A1  |2024         |9
14|M|A1  |2025         |19
14|M|A1  |Anterior_2014|275
14|M|A2  |2015         |1
14|M|A2  |2016         |3
14|M|A2  |2017         |1
14|M|A2  |2018         |1
14|M|A2  |2019         |1
14|M|A2  |2020         |2
14|M|A2  |2021         |8
14|M|A2  |2022         |2
14|M|A2  |2023         |1
14|M|A2  |2024         |5
14|M|A2  |2025         |7
14|M|A2  |Anterior_2014|102
14|M|AM  |2014         |170
14|M|AM  |2015         |220
14|M|AM  |2016         |225
14|M|AM  |2017         |160
14|M|AM  |2018         |232
14|M|AM  |2019         |246
14|M|AM  |2020         |202
14|M|AM  |2021         |296
14|M|AM  |2022         |246
14|M|AM  |2023         |234
14|M|AM  |2024         |207
14|M|AM  |2025         |161
14|M|AM  |2026         |13
14|M|AM  |Anterior_2014|35305
14|M|B   |2014         |2664
14|M|B   |2015         |2204
14|M|B   |2016         |3199
14|M|B   |2017         |2803
14|M|B   |2018         |3771
14|M|B   |2019         |3515
14|M|B   |2020         |2541
14|M|B   |2021         |3960
14|M|B   |2022         |3206
14|M|B   |2023         |2981
14|M|B   |2024         |2671
14|M|B   |2025         |3390
14|M|B   |2026         |241
14|M|B   |Anterior_2014|122477
14|M|B+E |2016         |1
14|M|B+E |2018         |1
14|M|B+E |2019         |3
14|M|B+E |2020         |1
14|M|B+E |2021         |3
14|M|B+E |2023         |10
14|M|B+E |2024         |3
14|M|B+E |2025         |4
14|M|B+E |Anterior_2014|120
14|M|C   |Anterior_2014|1
14|M|C1  |2023         |1
14|M|C1  |2025         |1
14|M|C1  |Anterior_2014|7
14|M|C1+E|Anterior_2014|7
14|M|D1  |Anterior_2014|1
14|M|LVA |2025         |1
14|V|A   |2014         |1
14|V|A   |2016         |1
14|V|A   |2018         |2
14|V|A   |2019         |4
14|V|A   |2020         |2
14|V|A   |2021         |6
14|V|A   |2022         |10
14|V|A   |2023         |9
14|V|A   |2024         |15
14|V|A   |2025         |32
14|V|A   |2026         |1
14|V|A   |Anterior_2014|3825
14|V|A1  |2014         |49
14|V|A1  |2015         |54
14|V|A1  |2016         |67
14|V|A1  |2017         |34
14|V|A1  |2018         |69
14|V|A1  |2019         |53
14|V|A1  |2020         |67
14|V|A1  |2021         |81
14|V|A1  |2022         |98
14|V|A1  |2023         |75
14|V|A1  |2024         |83
14|V|A1  |2025         |94
14|V|A1  |2026         |6
14|V|A1  |Anterior_2014|5962
14|V|A2  |2014         |1
14|V|A2  |2015         |5
14|V|A2  |2016         |5
14|V|A2  |2017         |4
14|V|A2  |2018         |7
14|V|A2  |2019         |11
14|V|A2  |2020         |6
14|V|A2  |2021         |12
14|V|A2  |2022         |11
14|V|A2  |2023         |14
14|V|A2  |2024         |29
14|V|A2  |2025         |25
14|V|A2  |2026         |3
14|V|A2  |Anterior_2014|3849
14|V|AM  |2014         |505
14|V|AM  |2015         |458
14|V|AM  |2016         |530
14|V|AM  |2017         |443
14|V|AM  |2018         |617
14|V|AM  |2019         |537
14|V|AM  |2020         |545
14|V|AM  |2021         |809
14|V|AM  |2022         |681
14|V|AM  |2023         |658
14|V|AM  |2024         |707
14|V|AM  |2025         |745
14|V|AM  |2026         |50
14|V|AM  |Anterior_2014|127383
14|V|B   |2014         |2391
14|V|B   |2015         |2100
14|V|B   |2016         |3029
14|V|B   |2017         |2598
14|V|B   |2018         |3433
14|V|B   |2019         |3175
14|V|B   |2020         |2285
14|V|B   |2021         |3873
14|V|B   |2022         |3303
14|V|B   |2023         |3230
14|V|B   |2024         |3224
14|V|B   |2025         |4061
14|V|B   |2026         |290
14|V|B   |Anterior_2014|89744
14|V|B+E |2014         |2
14|V|B+E |2015         |2
14|V|B+E |2016         |3
14|V|B+E |2017         |1
14|V|B+E |2018         |1
14|V|B+E |2019         |2
14|V|B+E |2020         |1
14|V|B+E |2021         |3
14|V|B+E |2022         |10
14|V|B+E |2023         |12
14|V|B+E |2024         |8
14|V|B+E |2025         |11
14|V|B+E |Anterior_2014|421
14|V|C   |Anterior_2014|29
14|V|C+E |2025         |1
14|V|C+E |Anterior_2014|17
14|V|C1  |2017         |1
14|V|C1  |2021         |1
14|V|C1  |2023         |2
14|V|C1  |2025         |1
14|V|C1  |Anterior_2014|51
14|V|C1+E|2023         |1
14|V|C1+E|Anterior_2014|31
14|V|D   |2018         |1
14|V|D   |2024         |1
14|V|D   |2025         |1
14|V|D+E |Anterior_2014|1
14|V|D1  |2025         |1
14|V|D1  |Anterior_2014|2
14|V|D1+E|2025         |1
14|V|D1+E|Anterior_2014|1
14|V|LCM |Anterior_2014|1
14|V|LVA |2024         |2
14|V|LVA |2025         |1
14|V|LVA |Anterior_2014|10
15|M|A   |2014         |2
15|M|A   |2015         |2
15|M|A   |2016         |6
15|M|A   |2017         |9
15|M|A   |2018         |10
15|M|A   |2019         |15
15|M|A   |2020         |13
15|M|A   |2021         |15
15|M|A   |2022         |10
15|M|A   |2023         |6
15|M|A   |2024         |18
15|M|A   |2025         |17
15|M|A   |2026         |3
15|M|A   |Anterior_2014|181
15|M|A1  |2014         |12
15|M|A1  |2015         |17
15|M|A1  |2016         |14
15|M|A1  |2017         |15
15|M|A1  |2018         |23
15|M|A1  |2019         |23
15|M|A1  |2020         |22
15|M|A1  |2021         |35
15|M|A1  |2022         |38
15|M|A1  |2023         |28
15|M|A1  |2024         |42
15|M|A1  |2025         |47
15|M|A1  |2026         |3
15|M|A1  |Anterior_2014|792
15|M|A2  |2014         |2
15|M|A2  |2015         |2
15|M|A2  |2016         |10
15|M|A2  |2017         |11
15|M|A2  |2018         |5
15|M|A2  |2019         |12
15|M|A2  |2020         |10
15|M|A2  |2021         |17
15|M|A2  |2022         |9
15|M|A2  |2023         |15
15|M|A2  |2024         |21
15|M|A2  |2025         |26
15|M|A2  |2026         |1
15|M|A2  |Anterior_2014|214
15|M|AM  |2014         |30
15|M|AM  |2015         |31
15|M|AM  |2016         |31
15|M|AM  |2017         |37
15|M|AM  |2018         |52
15|M|AM  |2019         |51
15|M|AM  |2020         |44
15|M|AM  |2021         |76
15|M|AM  |2022         |63
15|M|AM  |2023         |65
15|M|AM  |2024         |83
15|M|AM  |2025         |82
15|M|AM  |2026         |8
15|M|AM  |Anterior_2014|25864
15|M|B   |2014         |4148
15|M|B   |2015         |3867
15|M|B   |2016         |4600
15|M|B   |2017         |3986
15|M|B   |2018         |4795
15|M|B   |2019         |4615
15|M|B   |2020         |4274
15|M|B   |2021         |4592
15|M|B   |2022         |4517
15|M|B   |2023         |4263
15|M|B   |2024         |4258
15|M|B   |2025         |4395
15|M|B   |2026         |278
15|M|B   |Anterior_2014|256031
15|M|B+E |2014         |7
15|M|B+E |2015         |5
15|M|B+E |2016         |10
15|M|B+E |2017         |6
15|M|B+E |2018         |12
15|M|B+E |2019         |16
15|M|B+E |2020         |12
15|M|B+E |2021         |8
15|M|B+E |2022         |10
15|M|B+E |2023         |23
15|M|B+E |2024         |10
15|M|B+E |2025         |22
15|M|B+E |2026         |5
15|M|B+E |Anterior_2014|607
15|M|C   |2025         |1
15|M|C   |Anterior_2014|5
15|M|C+E |Anterior_2014|1
15|M|C1  |2025         |1
15|M|C1  |Anterior_2014|28
15|M|C1+E|Anterior_2014|7
15|M|D   |Anterior_2014|2
15|M|D+E |Anterior_2014|1
15|M|D1  |2020         |1
15|M|D1  |Anterior_2014|1
15|M|D1+E|Anterior_2014|1
15|M|LVA |2023         |1
15|M|LVA |2024         |1
15|M|LVA |Anterior_2014|38
15|V|A   |2014         |8
15|V|A   |2015         |15
15|V|A   |2016         |22
15|V|A   |2017         |37
15|V|A   |2018         |29
15|V|A   |2019         |39
15|V|A   |2020         |31
15|V|A   |2021         |33
15|V|A   |2022         |36
15|V|A   |2023         |37
15|V|A   |2024         |69
15|V|A   |2025         |66
15|V|A   |2026         |3
15|V|A   |Anterior_2014|4460
15|V|A1  |2014         |56
15|V|A1  |2015         |73
15|V|A1  |2016         |94
15|V|A1  |2017         |90
15|V|A1  |2018         |111
15|V|A1  |2019         |127
15|V|A1  |2020         |134
15|V|A1  |2021         |114
15|V|A1  |2022         |149
15|V|A1  |2023         |161
15|V|A1  |2024         |163
15|V|A1  |2025         |213
15|V|A1  |2026         |17
15|V|A1  |Anterior_2014|7228
15|V|A2  |2014         |6
15|V|A2  |2015         |13
15|V|A2  |2016         |23
15|V|A2  |2017         |42
15|V|A2  |2018         |33
15|V|A2  |2019         |46
15|V|A2  |2020         |57
15|V|A2  |2021         |36
15|V|A2  |2022         |41
15|V|A2  |2023         |45
15|V|A2  |2024         |67
15|V|A2  |2025         |76
15|V|A2  |2026         |7
15|V|A2  |Anterior_2014|4485
15|V|AM  |2014         |174
15|V|AM  |2015         |185
15|V|AM  |2016         |187
15|V|AM  |2017         |186
15|V|AM  |2018         |210
15|V|AM  |2019         |237
15|V|AM  |2020         |263
15|V|AM  |2021         |298
15|V|AM  |2022         |310
15|V|AM  |2023         |297
15|V|AM  |2024         |370
15|V|AM  |2025         |426
15|V|AM  |2026         |29
15|V|AM  |Anterior_2014|103571
15|V|B   |2014         |3624
15|V|B   |2015         |3478
15|V|B   |2016         |4290
15|V|B   |2017         |3783
15|V|B   |2018         |4470
15|V|B   |2019         |4569
15|V|B   |2020         |4113
15|V|B   |2021         |4723
15|V|B   |2022         |4808
15|V|B   |2023         |4990
15|V|B   |2024         |5281
15|V|B   |2025         |5740
15|V|B   |2026         |463
15|V|B   |Anterior_2014|196873
15|V|B+E |2014         |14
15|V|B+E |2015         |15
15|V|B+E |2016         |16
15|V|B+E |2017         |12
15|V|B+E |2018         |20
15|V|B+E |2019         |25
15|V|B+E |2020         |29
15|V|B+E |2021         |17
15|V|B+E |2022         |20
15|V|B+E |2023         |56
15|V|B+E |2024         |37
15|V|B+E |2025         |49
15|V|B+E |2026         |7
15|V|B+E |Anterior_2014|2419
15|V|C   |2018         |1
15|V|C   |2019         |3
15|V|C   |2020         |2
15|V|C   |2021         |4
15|V|C   |2023         |1
15|V|C   |2024         |2
15|V|C   |2025         |6
15|V|C   |Anterior_2014|125
15|V|C+E |2024         |1
15|V|C+E |2025         |4
15|V|C+E |Anterior_2014|64
15|V|C1  |2017         |1
15|V|C1  |2019         |1
15|V|C1  |2020         |1
15|V|C1  |2021         |1
15|V|C1  |2022         |2
15|V|C1  |2023         |1
15|V|C1  |2024         |5
15|V|C1  |2025         |4
15|V|C1  |2026         |1
15|V|C1  |Anterior_2014|275
15|V|C1+E|2021         |1
15|V|C1+E|2024         |4
15|V|C1+E|2025         |1
15|V|C1+E|Anterior_2014|80
15|V|D   |2021         |1
15|V|D   |2024         |2
15|V|D   |2025         |2
15|V|D   |Anterior_2014|8
15|V|D+E |2024         |3
15|V|D+E |2025         |1
15|V|D+E |2026         |1
15|V|D+E |Anterior_2014|4
15|V|D1  |2024         |4
15|V|D1  |2025         |1
15|V|D1  |Anterior_2014|9
15|V|D1+E|2020         |1
15|V|D1+E|2024         |6
15|V|D1+E|2025         |1
15|V|D1+E|Anterior_2014|5
15|V|LCM |Anterior_2014|1
15|V|LVA |2017         |2
15|V|LVA |2019         |1
15|V|LVA |2021         |1
15|V|LVA |2022         |5
15|V|LVA |2023         |4
15|V|LVA |2024         |20
15|V|LVA |2025         |27
15|V|LVA |Anterior_2014|72
16|M|A   |2016         |1
16|M|A   |2018         |1
16|M|A   |2019         |3
16|M|A   |2021         |1
16|M|A   |2023         |1
16|M|A   |2024         |1
16|M|A   |2025         |4
16|M|A   |Anterior_2014|32
16|M|A1  |2014         |4
16|M|A1  |2015         |1
16|M|A1  |2016         |5
16|M|A1  |2017         |8
16|M|A1  |2018         |9
16|M|A1  |2019         |5
16|M|A1  |2020         |7
16|M|A1  |2021         |16
16|M|A1  |2022         |14
16|M|A1  |2023         |13
16|M|A1  |2024         |20
16|M|A1  |2025         |12
16|M|A1  |2026         |1
16|M|A1  |Anterior_2014|90
16|M|A2  |2018         |2
16|M|A2  |2021         |6
16|M|A2  |2022         |3
16|M|A2  |2023         |5
16|M|A2  |2024         |8
16|M|A2  |2025         |13
16|M|A2  |Anterior_2014|35
16|M|AM  |2014         |18
16|M|AM  |2015         |22
16|M|AM  |2016         |17
16|M|AM  |2017         |13
16|M|AM  |2018         |21
16|M|AM  |2019         |16
16|M|AM  |2020         |22
16|M|AM  |2021         |29
16|M|AM  |2022         |18
16|M|AM  |2023         |24
16|M|AM  |2024         |28
16|M|AM  |2025         |27
16|M|AM  |2026         |1
16|M|AM  |Anterior_2014|5088
16|M|B   |2014         |812
16|M|B   |2015         |718
16|M|B   |2016         |946
16|M|B   |2017         |776
16|M|B   |2018         |1203
16|M|B   |2019         |1039
16|M|B   |2020         |933
16|M|B   |2021         |1013
16|M|B   |2022         |890
16|M|B   |2023         |855
16|M|B   |2024         |1005
16|M|B   |2025         |949
16|M|B   |2026         |70
16|M|B   |Anterior_2014|33562
16|M|B+E |2017         |1
16|M|B+E |2021         |1
16|M|B+E |2022         |3
16|M|B+E |2024         |1
16|M|B+E |2025         |1
16|M|B+E |Anterior_2014|9
16|M|C   |Anterior_2014|4
16|M|C+E |Anterior_2014|1
16|M|C1  |2018         |1
16|M|C1  |Anterior_2014|2
16|M|C1+E|Anterior_2014|1
16|M|LVA |Anterior_2014|1
16|V|A   |2014         |2
16|V|A   |2015         |1
16|V|A   |2016         |2
16|V|A   |2017         |2
16|V|A   |2018         |3
16|V|A   |2019         |3
16|V|A   |2020         |3
16|V|A   |2021         |5
16|V|A   |2022         |4
16|V|A   |2023         |11
16|V|A   |2024         |23
16|V|A   |2025         |17
16|V|A   |Anterior_2014|1569
16|V|A1  |2014         |22
16|V|A1  |2015         |20
16|V|A1  |2016         |15
16|V|A1  |2017         |19
16|V|A1  |2018         |41
16|V|A1  |2019         |24
16|V|A1  |2020         |36
16|V|A1  |2021         |53
16|V|A1  |2022         |25
16|V|A1  |2023         |19
16|V|A1  |2024         |42
16|V|A1  |2025         |53
16|V|A1  |2026         |7
16|V|A1  |Anterior_2014|2018
16|V|A2  |2015         |1
16|V|A2  |2016         |1
16|V|A2  |2018         |7
16|V|A2  |2019         |10
16|V|A2  |2020         |1
16|V|A2  |2021         |16
16|V|A2  |2022         |5
16|V|A2  |2023         |3
16|V|A2  |2024         |11
16|V|A2  |2025         |17
16|V|A2  |Anterior_2014|1561
16|V|AM  |2014         |90
16|V|AM  |2015         |104
16|V|AM  |2016         |98
16|V|AM  |2017         |71
16|V|AM  |2018         |79
16|V|AM  |2019         |86
16|V|AM  |2020         |105
16|V|AM  |2021         |119
16|V|AM  |2022         |86
16|V|AM  |2023         |78
16|V|AM  |2024         |133
16|V|AM  |2025         |118
16|V|AM  |2026         |9
16|V|AM  |Anterior_2014|24078
16|V|B   |2014         |755
16|V|B   |2015         |715
16|V|B   |2016         |892
16|V|B   |2017         |717
16|V|B   |2018         |1052
16|V|B   |2019         |974
16|V|B   |2020         |879
16|V|B   |2021         |1031
16|V|B   |2022         |981
16|V|B   |2023         |1064
16|V|B   |2024         |1311
16|V|B   |2025         |1402
16|V|B   |2026         |115
16|V|B   |Anterior_2014|32047
16|V|B+E |2015         |1
16|V|B+E |2017         |1
16|V|B+E |2018         |2
16|V|B+E |2019         |2
16|V|B+E |2020         |1
16|V|B+E |2021         |4
16|V|B+E |2022         |7
16|V|B+E |2023         |25
16|V|B+E |2024         |7
16|V|B+E |2025         |6
16|V|B+E |Anterior_2014|198
16|V|C   |2020         |1
16|V|C   |2025         |1
16|V|C   |Anterior_2014|50
16|V|C+E |2020         |1
16|V|C+E |2021         |1
16|V|C+E |2024         |1
16|V|C+E |2025         |2
16|V|C+E |Anterior_2014|27
16|V|C1  |2024         |4
16|V|C1  |2025         |5
16|V|C1  |2026         |3
16|V|C1  |Anterior_2014|65
16|V|C1+E|2024         |1
16|V|C1+E|2025         |2
16|V|C1+E|Anterior_2014|21
16|V|D   |2024         |3
16|V|D   |2025         |2
16|V|D   |Anterior_2014|2
16|V|D+E |2024         |2
16|V|D+E |Anterior_2014|5
16|V|D1  |2024         |2
16|V|D1  |2025         |3
16|V|D1  |Anterior_2014|6
16|V|D1+E|2025         |2
16|V|D1+E|Anterior_2014|1
16|V|LVA |2019         |1
16|V|LVA |2020         |1
16|V|LVA |2021         |2
16|V|LVA |2022         |1
16|V|LVA |2023         |1
16|V|LVA |2024         |2
16|V|LVA |2025         |7
16|V|LVA |2026         |2
16|V|LVA |Anterior_2014|35
17|M|A   |2014         |3
17|M|A   |2015         |4
17|M|A   |2016         |3
17|M|A   |2017         |4
17|M|A   |2018         |4
17|M|A   |2019         |8
17|M|A   |2020         |12
17|M|A   |2021         |18
17|M|A   |2022         |21
17|M|A   |2023         |14
17|M|A   |2024         |20
17|M|A   |2025         |24
17|M|A   |2026         |1
17|M|A   |Anterior_2014|589
17|M|A1  |2014         |55
17|M|A1  |2015         |72
17|M|A1  |2016         |76
17|M|A1  |2017         |57
17|M|A1  |2018         |84
17|M|A1  |2019         |92
17|M|A1  |2020         |62
17|M|A1  |2021         |122
17|M|A1  |2022         |93
17|M|A1  |2023         |102
17|M|A1  |2024         |86
17|M|A1  |2025         |80
17|M|A1  |2026         |1
17|M|A1  |Anterior_2014|2603
17|M|A2  |2014         |6
17|M|A2  |2015         |1
17|M|A2  |2016         |2
17|M|A2  |2017         |12
17|M|A2  |2018         |11
17|M|A2  |2019         |5
17|M|A2  |2020         |9
17|M|A2  |2021         |11
17|M|A2  |2022         |17
17|M|A2  |2023         |19
17|M|A2  |2024         |31
17|M|A2  |2025         |27
17|M|A2  |Anterior_2014|677
17|M|AM  |2014         |341
17|M|AM  |2015         |300
17|M|AM  |2016         |310
17|M|AM  |2017         |285
17|M|AM  |2018         |355
17|M|AM  |2019         |311
17|M|AM  |2020         |231
17|M|AM  |2021         |352
17|M|AM  |2022         |369
17|M|AM  |2023         |325
17|M|AM  |2024         |352
17|M|AM  |2025         |290
17|M|AM  |2026         |2
17|M|AM  |Anterior_2014|64266
17|M|B   |2014         |2503
17|M|B   |2015         |2278
17|M|B   |2016         |2783
17|M|B   |2017         |2441
17|M|B   |2018         |3313
17|M|B   |2019         |3860
17|M|B   |2020         |2438
17|M|B   |2021         |4063
17|M|B   |2022         |3425
17|M|B   |2023         |3534
17|M|B   |2024         |4013
17|M|B   |2025         |4285
17|M|B   |2026         |57
17|M|B   |Anterior_2014|103867
17|M|B+E |2014         |4
17|M|B+E |2015         |4
17|M|B+E |2016         |5
17|M|B+E |2017         |2
17|M|B+E |2018         |5
17|M|B+E |2019         |5
17|M|B+E |2020         |6
17|M|B+E |2021         |4
17|M|B+E |2022         |5
17|M|B+E |2023         |23
17|M|B+E |2024         |12
17|M|B+E |2025         |16
17|M|B+E |Anterior_2014|443
17|M|C   |Anterior_2014|7
17|M|C+E |Anterior_2014|1
17|M|C1  |2019         |1
17|M|C1  |2023         |9
17|M|C1  |2024         |2
17|M|C1  |2025         |1
17|M|C1  |Anterior_2014|25
17|M|C1+E|2019         |1
17|M|C1+E|Anterior_2014|22
17|M|D+E |Anterior_2014|1
17|M|D1  |2022         |2
17|M|D1  |2025         |2
17|M|D1  |Anterior_2014|2
17|M|D1+E|2015         |1
17|M|D1+E|Anterior_2014|2
17|M|LVA |2024         |1
17|M|LVA |2025         |2
17|V|A   |2014         |4
17|V|A   |2015         |6
17|V|A   |2016         |7
17|V|A   |2017         |13
17|V|A   |2018         |16
17|V|A   |2019         |29
17|V|A   |2020         |25
17|V|A   |2021         |33
17|V|A   |2022         |44
17|V|A   |2023         |56
17|V|A   |2024         |74
17|V|A   |2025         |104
17|V|A   |2026         |1
17|V|A   |Anterior_2014|4407
17|V|A1  |2014         |132
17|V|A1  |2015         |118
17|V|A1  |2016         |181
17|V|A1  |2017         |126
17|V|A1  |2018         |206
17|V|A1  |2019         |211
17|V|A1  |2020         |139
17|V|A1  |2021         |282
17|V|A1  |2022         |231
17|V|A1  |2023         |233
17|V|A1  |2024         |271
